,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,PowerConsumption
4515,9.86,62.83,4.92,20.2,23997.9661
4516,9.64,65.77,4.92,52.75,24791.18644
4517,9.07,67.71,4.921,78.7,25334.23729
4518,9.39,67.74,4.92,135.0,25724.74576
4519,9.71,65.44,4.916,163.6,26054.23729
4520,9.76,65.21,4.919,146.6,27543.05085
4521,9.98,64.97,4.917,152.1,27567.45763
4522,10.36,62.87,4.916,230.4,27012.20339
4523,10.57,61.43,4.915,267.8,27451.52542
4524,10.63,61.27,4.921,339.4,28378.98305
4525,10.79,60.2,4.916,354.8,29160.0
4526,10.79,60.03,4.922,372.4,29977.62712
4527,11.03,60.37,4.917,418.7,30929.49153
4528,11.06,59.3,4.919,478.3,31917.9661
4529,11.18,60.6,4.921,530.1,32381.69492
4530,11.26,59.43,4.92,499.0,32601.35593
4531,11.29,60.33,4.919,543.1,32930.84746
4532,11.28,59.93,4.921,562.7,33345.76271
4533,11.39,59.23,4.918,618.9,33583.72881
4534,11.6,57.96,4.923,626.3,33949.83051
4535,11.59,57.4,4.919,542.1,34395.25424
4536,11.48,54.92,4.918,554.8,34523.38983
4537,11.69,54.66,4.919,567.5,34517.28814
4538,12.0,53.16,4.915,571.7,34541.69492
4539,12.04,50.25,4.917,571.5,34840.67797
4540,12.05,49.58,4.924,574.5,35298.30508
4541,12.3,49.68,4.922,581.9,35188.47458
4542,12.39,47.18,4.92,581.4,34865.08475
4543,12.41,46.24,4.923,582.6,34810.16949
4544,12.51,46.68,4.922,583.0,34743.05085
4545,12.72,45.58,4.922,584.4,34560.0
4546,12.9,44.44,4.922,582.3,34755.25424
4547,12.9,41.04,4.924,578.7,34712.54237
4548,13.06,41.2,4.922,576.7,34541.69492
4549,13.13,40.27,4.923,572.2,34596.61017
4550,13.29,40.1,4.922,565.0,34370.84746
4551,13.39,39.37,4.923,555.8,34248.81356
4552,13.37,37.4,4.921,543.4,34236.61017
4553,13.51,38.73,4.926,530.1,34151.18644
4554,13.71,40.13,4.917,514.9,34035.25424
4555,13.61,37.56,4.921,498.7,33815.59322
4556,13.74,36.83,4.919,483.1,33925.42373
4557,13.85,37.66,4.92,466.0,33656.94915
4558,13.86,36.73,4.92,442.9,33406.77966
4559,14.02,35.99,4.923,422.7,33492.20339
4560,14.03,34.92,4.92,399.6,33235.9322
4561,13.99,36.29,4.919,376.1,33406.77966
4562,13.83,35.83,4.924,351.0,33120.0
4563,13.82,36.69,4.922,325.7,32912.54237
4564,13.79,37.73,4.921,296.4,32784.40678
4565,13.62,38.43,4.923,268.8,33028.47458
4566,13.61,38.09,4.922,239.6,33107.79661
4567,13.56,39.36,4.92,211.5,33077.28814
4568,13.45,41.3,4.915,182.6,33522.71186
4569,13.43,43.0,4.918,155.6,34309.83051
4570,13.18,44.64,4.914,129.2,35255.59322
4571,13.07,45.14,4.915,105.9,37775.59322
4572,12.82,46.61,4.923,82.6,40612.88136
4573,12.57,49.44,4.922,60.11,42620.33898
4574,12.26,51.88,4.922,38.47,43480.67797
4575,11.95,53.15,4.921,12.9,43865.08475
4576,11.78,54.95,4.917,6.313,43663.72881
4577,11.58,55.28,4.918,2.712,43913.89831
4578,11.42,56.92,4.916,0.692,43718.64407
4579,11.16,58.02,4.92,0.099,43498.98305
4580,11.09,57.79,4.918,0.059,43639.32203
4581,11.01,57.79,4.918,0.095,43456.27119
4582,10.94,57.15,4.92,0.066,43242.71186
4583,10.76,56.99,4.917,0.11,43187.79661
4584,10.6,57.26,4.913,0.051,42846.10169
4585,10.57,55.18,4.914,0.044,43053.55932
4586,10.38,57.72,4.917,0.062,43297.62712
4587,10.09,57.78,4.916,0.066,42833.89831
4588,9.92,56.31,4.918,0.044,42962.0339
4589,9.86,56.58,4.914,0.059,42937.62712
4590,10.11,53.32,4.913,0.051,42669.15254
4591,10.18,54.75,4.919,0.062,42461.69492
4592,10.33,56.06,4.921,0.037,42046.77966
4593,10.79,55.16,4.921,0.088,41650.16949
4594,10.41,57.29,4.921,0.033,41107.11864
4595,9.98,58.26,4.921,0.051,40588.47458
4596,9.8,58.79,4.914,0.044,40008.81356
4597,9.86,58.49,4.92,0.051,39386.44068
4598,9.92,58.76,4.92,0.059,38806.77966
4599,10.0,58.96,4.915,0.066,38587.11864
4600,10.01,59.46,4.919,0.073,37983.05085
4601,9.99,59.49,4.917,0.055,37031.18644
4602,9.88,59.66,4.917,0.033,35920.67797
4603,9.73,59.96,4.916,0.051,35194.57627
4604,9.32,61.92,4.919,0.07,34529.49153
4605,8.74,63.3,4.917,0.066,33370.16949
4606,8.57,63.7,4.921,0.04,32674.57627
4607,8.52,64.1,4.923,0.037,31838.64407
4608,8.64,64.53,4.916,0.066,30868.47458
4609,8.42,64.9,4.917,0.077,29800.67797
4610,8.47,64.9,4.915,0.048,29050.16949
4611,8.62,64.37,4.916,0.044,28372.88136
4612,8.28,65.04,4.918,0.037,27726.10169
4613,8.18,66.31,4.92,0.091,27225.76271
4614,8.68,66.44,4.912,0.066,26798.64407
4615,9.14,63.57,4.914,0.04,26188.47458
4616,9.2,61.9,4.918,0.04,25877.28814
4617,9.0,63.34,4.915,0.099,25462.37288
4618,9.02,63.67,4.915,0.07,25029.15254
4619,9.08,62.44,4.918,0.055,24565.42373
4620,9.03,62.9,4.916,0.073,24242.0339
4621,9.22,62.27,4.918,0.051,24126.10169
4622,8.99,63.3,4.917,0.055,23961.35593
4623,9.09,63.0,4.916,0.048,23528.13559
4624,9.22,62.67,4.916,0.059,23369.49153
4625,9.28,62.64,4.916,0.066,23198.64407
4626,8.99,63.74,4.918,0.062,22966.77966
4627,8.55,64.91,4.916,0.088,23155.9322
4628,8.45,65.98,4.917,0.04,23162.0339
4629,8.42,65.71,4.919,0.051,22991.18644
4630,8.14,67.24,4.916,0.048,22930.16949
4631,7.82,69.35,4.917,0.04,22802.0339
4632,7.78,69.45,4.915,0.051,22826.44068
4633,7.93,68.58,4.918,0.051,22753.22034
4634,8.03,67.91,4.916,0.077,22673.89831
4635,7.48,70.5,4.913,0.084,22826.44068
4636,6.956,72.5,4.916,0.048,22362.71186
4637,6.785,73.9,4.914,0.055,22320.0
4638,6.815,74.7,4.916,0.029,22582.37288
4639,7.23,74.3,4.917,0.07,22832.54237
4640,7.28,72.6,4.917,0.037,22917.9661
4641,6.876,75.0,4.915,0.051,23082.71186
4642,6.746,75.7,4.912,0.081,23290.16949
4643,6.731,76.5,4.913,0.084,24351.86441
4644,6.804,77.2,4.92,0.048,24370.16949
4645,7.05,77.1,4.915,0.066,24534.91525
4646,7.13,76.1,4.912,0.073,24394.57627
4647,7.15,75.6,4.912,0.055,24498.30508
4648,7.22,75.4,4.916,0.048,24138.30508
4649,7.29,74.9,4.911,0.048,23467.11864
4650,7.13,75.2,4.916,0.073,22484.74576
4651,7.07,76.5,4.914,0.059,22008.81356
4652,7.32,76.4,4.911,0.055,21770.84746
4653,7.81,75.4,4.911,0.059,21532.88136
4654,8.11,73.0,4.914,0.088,21770.84746
4655,8.16,72.4,4.912,0.077,21807.45763
4656,8.24,72.6,4.914,0.49,22301.69492
4657,8.36,72.1,4.911,1.124,23424.40678
4658,8.18,73.4,4.915,4.063,24242.0339
4659,8.02,74.6,4.915,21.07,25126.77966
4660,8.02,75.1,4.911,37.44,25706.44068
4661,8.11,75.4,4.912,48.88,25920.0
4662,8.19,75.4,4.913,60.03,26780.33898
4663,8.27,75.0,4.912,96.3,27591.86441
4664,8.32,74.8,4.912,92.2,27939.66102
4665,8.55,74.7,4.915,174.4,28659.66102
4666,8.87,74.0,4.917,153.2,29098.98305
4667,8.95,73.5,4.917,135.5,29629.83051
4668,9.27,72.7,4.913,149.8,30459.66102
4669,9.71,70.8,4.915,247.3,31393.22034
4670,10.34,69.08,4.916,288.5,31704.40678
4671,11.05,67.31,4.915,355.2,32088.81356
4672,11.83,65.41,4.916,390.0,32424.40678
4673,12.25,60.6,4.916,421.4,32857.62712
4674,12.45,58.1,4.915,460.2,33290.84746
4675,12.65,57.43,4.914,501.9,33736.27119
4676,12.87,58.26,4.913,531.7,34077.9661
4677,12.85,56.39,4.915,466.8,34541.69492
4678,12.81,56.76,4.918,525.6,34791.86441
4679,12.8,56.03,4.918,279.9,35011.52542
4680,12.87,57.03,4.92,521.5,35243.38983
4681,13.19,55.46,4.92,621.8,35438.64407
4682,13.49,55.86,4.924,579.8,35310.50847
4683,13.48,54.92,4.92,590.0,35505.76271
4684,13.52,53.29,4.919,611.5,35640.0
4685,13.57,52.85,4.921,606.5,35658.30508
4686,13.51,51.29,4.917,661.3,35890.16949
4687,13.3,52.45,4.917,638.6,35713.22034
4688,13.65,52.25,4.92,651.6,35603.38983
4689,13.56,51.32,4.922,475.8,35865.76271
4690,13.36,51.75,4.919,580.3,35664.40678
4691,13.38,51.65,4.922,274.3,35456.94915
4692,13.78,52.85,4.918,702.0,35194.57627
4693,14.21,49.75,4.919,546.7,34840.67797
4694,14.32,48.08,4.919,556.5,34846.77966
4695,14.09,48.38,4.918,233.1,34694.23729
4696,13.83,49.65,4.919,207.1,34614.91525
4697,13.65,50.75,4.921,220.4,34938.30508
4698,13.68,50.22,4.918,176.8,35231.18644
4699,13.7,49.55,4.918,145.9,35432.54237
4700,13.62,50.38,4.92,113.0,35267.79661
4701,13.58,50.72,4.917,86.0,34816.27119
4702,13.54,51.52,4.917,58.8,34505.08475
4703,13.45,51.99,4.916,58.86,34248.81356
4704,13.39,53.49,4.922,53.69,34218.30508
4705,13.37,52.35,4.916,68.21,34370.84746
4706,13.6,49.92,4.916,89.9,34187.79661
4707,13.73,48.45,4.916,73.7,34145.08475
4708,13.76,46.94,4.916,59.35,34297.62712
4709,13.75,47.25,4.919,45.89,34498.98305
4710,13.73,47.51,4.923,51.06,34572.20339
4711,13.71,48.55,4.917,47.64,33833.89831
4712,13.71,48.28,4.917,66.52,34309.83051
4713,13.74,48.51,4.917,80.5,35463.05085
4714,13.97,48.68,4.915,159.1,36872.54237
4715,13.91,48.58,4.915,55.73,39337.62712
4716,13.77,48.95,4.915,27.22,41814.91525
4717,13.75,49.88,4.916,16.1,43596.61017
4718,13.65,51.28,4.915,12.9,44078.64407
4719,13.52,51.81,4.915,9.09,44225.08475
4720,13.43,52.01,4.917,4.447,44096.94915
4721,13.36,51.97,4.919,1.471,43608.81356
4722,13.52,50.64,4.916,0.381,43511.18644
4723,13.55,50.14,4.917,0.077,43547.79661
4724,13.63,50.7,4.922,0.095,43413.55932
4725,13.62,50.4,4.916,0.07,43065.76271
4726,13.57,51.24,4.921,0.084,43102.37288
4727,13.49,51.37,4.921,0.066,42901.01695
4728,13.4,52.54,4.917,0.077,42650.84746
4729,13.3,53.04,4.924,0.04,43157.28814
4730,13.23,53.91,4.921,0.077,43389.15254
4731,13.27,54.01,4.915,0.048,43315.9322
4732,13.2,54.27,4.919,0.066,42901.01695
4733,13.15,54.41,4.919,0.044,42797.28814
4734,13.32,53.84,4.912,0.066,42223.72881
4735,13.45,53.4,4.918,0.073,41900.33898
4736,13.44,53.4,4.922,0.081,41546.44068
4737,13.22,54.61,4.918,0.037,41253.55932
4738,13.16,55.21,4.921,0.048,40856.94915
4739,13.15,55.47,4.921,0.055,40039.32203
4740,13.18,55.77,4.915,0.066,39166.77966
4741,13.16,56.58,4.916,0.048,38886.10169
4742,13.18,57.74,4.915,0.073,38385.76271
4743,13.15,57.81,4.916,0.059,37757.28814
4744,13.28,57.38,4.922,0.062,36872.54237
4745,13.32,56.78,4.921,0.051,35957.28814
4746,13.42,56.01,4.915,0.048,35182.37288
4747,13.59,55.74,4.916,0.044,34578.30508
4748,13.69,54.61,4.916,0.059,33858.30508
4749,13.7,54.81,4.918,0.081,32772.20339
4750,13.93,52.84,4.92,0.048,32003.38983
4751,13.99,52.6,4.925,0.048,30911.18644
4752,13.98,53.34,4.913,0.073,30185.08475
4753,14.04,53.34,4.914,0.081,29599.32203
4754,14.05,53.27,4.916,0.044,28879.32203
4755,14.14,53.17,4.918,0.066,28256.94915
4756,14.24,52.57,4.919,0.077,27646.77966
4757,14.23,53.07,4.919,0.066,26969.49153
4758,14.23,53.6,4.916,0.044,26493.55932
4759,14.16,53.74,4.918,0.077,26066.44068
4760,14.12,54.01,4.918,0.062,25529.49153
4761,14.13,54.74,4.919,0.051,25151.18644
4762,14.11,54.44,4.919,0.077,24785.08475
4763,14.14,54.47,4.919,0.066,24480.0
4764,14.18,54.61,4.913,0.062,24370.16949
4765,14.09,55.67,4.92,0.048,24150.50847
4766,13.95,56.17,4.919,0.084,23717.28814
4767,14.01,56.44,4.919,0.081,23345.08475
4768,14.0,56.44,4.918,0.081,23259.66102
4769,14.21,55.27,4.921,0.07,23155.9322
4770,14.32,55.21,4.92,0.081,23180.33898
4771,14.22,55.81,4.917,0.07,23015.59322
4772,14.01,56.78,4.921,0.062,23015.59322
4773,13.91,57.44,4.914,0.073,22826.44068
4774,13.86,58.01,4.92,0.106,22814.23729
4775,13.73,60.01,4.918,0.062,22716.61017
4776,13.51,61.15,4.916,0.088,22649.49153
4777,13.52,62.08,4.921,0.055,22863.05085
4778,13.43,62.38,4.92,0.091,23033.89831
4779,13.4,62.45,4.918,0.07,23076.61017
4780,13.42,62.95,4.917,0.055,22917.9661
4781,13.18,67.39,4.92,0.066,22771.52542
4782,12.72,69.93,4.918,0.055,22698.30508
4783,12.81,69.53,4.913,0.077,22808.13559
4784,12.88,69.13,4.913,0.066,23015.59322
4785,12.8,70.6,4.912,0.055,23522.0339
4786,12.71,71.3,4.913,0.062,24168.81356
4787,13.0,70.8,4.916,0.051,25364.74576
4788,13.12,68.73,4.915,0.044,25297.62712
4789,13.04,70.0,4.918,0.062,24846.10169
4790,13.02,69.96,4.912,0.084,24565.42373
4791,12.87,74.7,4.915,0.062,24321.35593
4792,12.33,76.8,4.915,0.048,24168.81356
4793,12.53,77.0,4.911,0.066,23131.52542
4794,12.61,74.6,4.921,0.055,21960.0
4795,12.91,73.0,4.916,0.077,21386.44068
4796,13.0,72.4,4.913,0.081,21404.74576
4797,12.86,72.9,4.915,0.051,21349.83051
4798,12.74,74.3,4.915,0.048,21593.89831
4799,12.67,74.4,4.917,0.084,21905.08475
4800,12.69,73.9,4.919,0.187,22435.9322
4801,13.12,72.7,4.919,1.372,23088.81356
4802,13.53,68.63,4.917,4.048,24016.27119
4803,13.66,67.46,4.912,8.49,24394.57627
4804,13.71,67.0,4.909,21.79,25224.40678
4805,13.82,65.3,4.912,26.85,25663.72881
4806,13.88,64.19,4.914,55.07,26127.45763
4807,13.99,62.96,4.91,83.0,26932.88136
4808,14.17,62.19,4.914,176.1,27964.0678
4809,13.9,67.4,4.915,73.4,28677.9661
4810,13.39,69.94,4.917,41.56,29184.40678
4811,13.42,70.1,4.916,80.6,29678.64407
4812,13.59,68.8,4.909,130.4,30148.47458
4813,13.63,68.93,4.91,132.9,30691.52542
4814,13.71,68.67,4.913,138.2,31173.55932
4815,13.89,68.04,4.916,187.5,31576.27119
4816,14.18,67.77,4.911,374.2,32229.15254
4817,14.59,66.2,4.913,581.7,32723.38983
4818,14.66,65.31,4.911,259.3,33162.71186
4819,14.29,65.84,4.915,222.1,33510.50847
4820,14.34,65.83,4.915,253.1,33620.33898
4821,14.3,65.87,4.912,199.3,33608.13559
4822,14.28,66.1,4.916,184.0,33840.0
4823,14.29,66.54,4.914,169.9,34029.15254
4824,14.41,66.21,4.913,354.1,33852.20339
4825,14.41,65.27,4.916,196.8,33717.9661
4826,14.24,66.34,4.919,195.1,32973.55932
4827,14.26,67.01,4.917,342.0,32467.11864
4828,14.38,65.87,4.916,335.1,31759.32203
4829,14.56,65.01,4.916,435.4,31606.77966
4830,14.53,62.9,0.653,308.2,31478.64407
4831,14.29,65.07,0.083,284.7,31625.08475
4832,14.37,65.7,0.078,613.8,32168.13559
4833,14.94,62.5,0.082,632.0,33229.83051
4834,15.38,58.19,0.08,632.9,33205.42373
4835,15.43,57.46,0.08,670.2,33065.08475
4836,15.41,56.85,0.082,532.0,32570.84746
4837,15.02,58.25,0.08,172.2,32448.81356
4838,14.79,59.65,0.086,97.8,32143.72881
4839,14.63,61.76,0.081,99.9,32387.79661
4840,14.42,66.19,0.083,190.3,32369.49153
4841,14.69,65.92,0.081,200.4,32180.33898
4842,15.1,58.21,0.083,182.5,31991.18644
4843,15.15,56.11,0.081,201.1,31942.37288
4844,15.24,55.94,0.082,165.2,32033.89831
4845,15.18,56.21,0.079,95.3,31856.94915
4846,14.96,57.21,0.085,60.28,31588.47458
4847,14.87,58.25,0.082,68.73,31539.66102
4848,14.62,64.95,0.082,30.32,31594.57627
4849,13.84,69.03,0.084,46.32,31326.10169
4850,13.95,64.85,0.081,85.1,31527.45763
4851,14.13,63.18,0.079,72.5,31539.66102
4852,14.23,63.89,0.079,63.11,31344.40678
4853,14.37,63.79,0.081,69.4,31106.44068
4854,14.4,63.55,0.082,80.1,30746.44068
4855,14.55,62.88,0.081,81.9,30953.89831
4856,14.65,62.48,0.08,41.13,31423.72881
4857,14.51,65.35,0.079,37.53,32631.86441
4858,14.16,67.26,0.079,53.04,33791.18644
4859,14.32,65.42,0.082,56.95,36183.05085
4860,14.46,59.18,0.086,46.11,38635.9322
4861,14.28,60.91,0.085,29.31,40466.44068
4862,14.19,61.95,0.081,20.67,41363.38983
4863,14.18,63.08,0.082,8.99,41375.59322
4864,14.13,63.55,0.084,3.59,41760.0
4865,14.19,63.65,0.082,1.453,41772.20339
4866,14.28,62.12,0.08,0.344,41467.11864
4867,14.34,59.91,0.084,0.077,41448.81356
4868,14.34,59.85,0.08,0.066,41400.0
4869,14.36,59.78,0.08,0.088,41009.49153
4870,14.26,60.01,0.08,0.048,41113.22034
4871,14.24,59.88,0.082,0.073,40875.25424
4872,14.34,59.38,0.085,0.059,40985.08475
4873,14.58,56.84,0.081,0.044,41387.79661
4874,14.59,57.31,0.083,0.04,41534.23729
4875,14.42,57.61,0.079,0.048,41345.08475
4876,14.33,57.64,0.083,0.077,41589.15254
4877,14.1,63.55,0.083,0.037,41058.30508
4878,13.64,67.42,0.084,0.088,40899.66102
4879,13.6,66.66,0.082,0.051,40252.88136
4880,13.36,72.9,0.084,0.07,40063.72881
4881,12.24,79.2,0.08,0.04,39441.35593
4882,11.93,80.2,0.079,0.088,39038.64407
4883,12.26,77.8,0.075,0.081,38947.11864
4884,12.73,73.9,0.075,0.062,38721.35593
4885,13.22,69.03,0.08,0.059,38324.74576
4886,13.14,69.96,0.082,0.044,37690.16949
4887,12.9,71.1,0.085,0.081,37025.08475
4888,12.75,72.0,0.078,0.044,36518.64407
4889,12.74,71.8,0.082,0.059,36006.10169
4890,12.98,70.6,0.079,0.084,35090.84746
4891,13.15,67.09,0.077,0.066,34444.0678
4892,13.3,65.62,0.083,0.055,33919.32203
4893,13.32,65.39,0.08,0.04,32997.9661
4894,13.41,65.82,0.082,0.081,32064.40678
4895,13.33,70.2,0.082,0.059,31448.13559
4896,12.98,71.1,0.077,0.066,30331.52542
4897,13.05,70.6,0.078,0.051,29733.55932
4898,13.28,67.02,0.082,0.066,29184.40678
4899,12.96,72.1,0.08,0.062,28543.72881
4900,12.64,73.7,0.078,0.081,27970.16949
4901,12.76,73.2,0.082,0.048,27335.59322
4902,13.07,71.2,0.081,0.022,26707.11864
4903,13.12,69.83,0.079,0.044,26218.98305
4904,12.88,74.4,0.084,0.04,25517.28814
4905,12.82,72.9,0.078,0.048,25145.08475
4906,13.05,69.96,0.078,0.081,24919.32203
4907,13.04,71.5,0.081,0.033,24724.0678
4908,12.75,73.0,0.081,0.062,24364.0678
4909,12.65,75.4,0.082,0.081,24095.59322
4910,12.05,80.5,0.08,0.095,23705.08475
4911,11.88,80.8,0.083,0.077,23491.52542
4912,12.47,74.3,0.079,0.029,23406.10169
4913,12.86,70.4,0.079,0.055,23113.22034
4914,12.92,70.5,0.078,0.04,22997.28814
4915,13.01,68.26,0.081,0.066,22917.9661
4916,13.11,65.86,0.079,0.044,22747.11864
4917,13.06,65.36,0.081,0.059,22643.38983
4918,12.83,68.86,0.076,0.077,22381.01695
4919,12.77,68.79,0.076,0.044,22240.67797
4920,12.76,69.26,0.08,0.091,22222.37288
4921,12.57,71.5,0.079,0.081,22374.91525
4922,12.43,73.3,0.079,0.088,22167.45763
4923,12.49,73.5,0.077,0.081,22411.52542
4924,12.45,76.2,0.078,0.084,22344.40678
4925,12.3,76.6,0.081,0.062,22289.49153
4926,12.49,75.3,0.078,0.059,22594.57627
4927,12.43,76.8,0.082,0.073,22612.88136
4928,11.8,78.5,0.078,0.11,22838.64407
4929,11.87,78.3,0.079,0.084,23058.30508
4930,12.38,72.1,0.081,0.062,23570.84746
4931,12.52,72.0,0.078,0.073,24492.20339
4932,12.6,72.4,0.084,0.062,24351.86441
4933,12.54,74.9,0.082,0.113,24113.89831
4934,11.63,77.2,0.083,0.051,24327.45763
4935,11.41,79.0,0.079,0.11,24052.88136
4936,11.05,82.3,0.081,0.102,23241.35593
4937,10.67,82.6,0.081,0.095,22393.22034
4938,10.68,81.8,0.078,0.07,21557.28814
4939,11.0,79.7,0.086,0.081,20776.27119
4940,10.59,81.7,0.08,0.091,20513.89831
4941,10.42,82.3,0.08,0.091,20379.66102
4942,10.42,83.5,0.081,0.102,20757.9661
4943,10.29,84.4,0.082,0.095,20757.9661
4944,10.22,85.1,0.079,0.15,21246.10169
4945,10.33,85.0,0.078,0.388,21801.35593
4946,10.61,83.7,0.078,2.159,22173.55932
4947,10.8,82.3,0.08,5.841,23192.54237
4948,10.79,81.9,0.081,10.97,23839.32203
4949,10.7,80.7,0.082,16.95,24266.44068
4950,10.57,80.5,0.08,17.22,24955.9322
4951,10.5,80.6,0.083,23.07,26023.72881
4952,10.56,77.6,0.082,17.13,26853.55932
4953,10.39,77.1,0.085,20.27,27640.67797
4954,10.21,79.3,0.085,42.32,28018.98305
4955,10.14,79.5,0.083,60.89,29275.9322
4956,10.33,78.8,0.082,68.03,29617.62712
4957,10.47,76.6,0.083,86.8,30038.64407
4958,10.61,76.1,0.083,149.1,30868.47458
4959,10.75,75.1,0.087,131.2,31393.22034
4960,10.95,72.5,0.081,120.8,31814.23729
4961,11.11,70.7,0.081,169.8,32393.89831
4962,11.16,70.8,0.08,123.8,32509.83051
4963,11.2,71.4,0.087,75.7,33205.42373
4964,11.12,71.6,0.087,157.3,33303.05085
4965,11.23,69.18,0.086,187.9,33437.28814
4966,11.27,66.88,0.082,119.5,33675.25424
4967,11.41,64.84,0.085,370.0,33907.11864
4968,11.67,63.71,0.088,458.1,33980.33898
4969,11.86,60.8,0.088,320.9,34004.74576
4970,12.09,60.53,0.087,596.0,34419.66102
4971,11.91,58.86,0.084,315.9,34254.91525
4972,11.91,57.6,0.085,306.1,34498.98305
4973,11.68,56.63,0.087,388.6,34419.66102
4974,12.13,58.26,0.086,495.5,34010.84746
4975,11.76,55.73,0.082,275.0,34084.0678
4976,11.91,54.42,0.084,674.2,34114.57627
4977,12.15,53.05,0.085,564.7,33876.61017
4978,11.99,50.78,0.084,461.4,33791.18644
4979,11.69,50.22,0.085,178.2,33772.88136
4980,11.58,49.85,0.088,393.6,34157.28814
4981,11.93,50.65,0.085,469.6,34077.9661
4982,12.03,51.28,0.089,456.1,33815.59322
4983,11.78,51.92,0.085,441.9,33717.9661
4984,12.28,51.92,0.084,573.2,33980.33898
4985,12.1,49.81,0.084,405.3,33547.11864
4986,12.08,51.58,0.084,537.5,33101.69492
4987,12.06,49.85,0.086,496.5,32961.35593
4988,12.03,50.98,0.084,493.3,32204.74576
4989,11.84,50.18,0.083,232.7,31588.47458
4990,11.79,50.38,0.084,199.1,31130.84746
4991,11.75,48.68,0.084,121.3,31460.33898
4992,11.48,49.18,0.084,58.19,31655.59322
4993,11.33,51.05,0.086,50.23,31307.79661
4994,11.35,52.05,0.086,124.6,31405.42373
4995,11.39,52.35,0.083,118.8,31094.23729
4996,11.43,51.38,0.086,161.0,30868.47458
4997,11.8,51.15,0.086,281.6,31533.55932
4998,11.9,51.42,0.087,262.6,31326.10169
4999,11.89,52.88,0.083,237.2,31362.71186
5000,11.81,54.02,0.085,208.9,31887.45763
5001,11.81,54.25,0.085,181.9,32900.33898
5002,11.83,52.42,0.084,165.0,33998.64407
5003,11.53,53.22,0.087,120.1,36109.83051
5004,11.28,54.11,0.084,79.9,38617.62712
5005,10.99,56.05,0.085,40.86,40863.05085
5006,10.76,56.05,0.083,30.49,41369.49153
5007,10.65,54.05,0.084,17.22,41973.55932
5008,10.48,53.71,0.083,7.4,41674.57627
5009,10.37,53.87,0.083,3.016,42046.77966
5010,10.29,54.14,0.082,0.882,42010.16949
5011,10.34,53.67,0.081,0.176,41796.61017
5012,10.32,53.67,0.081,0.066,41583.05085
5013,10.45,51.5,0.085,0.059,41436.61017
5014,10.33,51.34,0.084,0.091,41698.98305
5015,10.36,51.37,0.084,0.077,41668.47458
5016,10.45,50.23,0.083,0.051,40545.76271
5017,10.42,49.13,0.087,0.055,40307.79661
5018,10.38,51.4,0.088,0.066,40893.55932
5019,9.96,53.04,0.092,0.081,41308.47458
5020,10.02,52.1,0.089,0.055,40942.37288
5021,9.97,51.2,0.094,0.059,40808.13559
5022,9.8,51.44,0.091,0.026,40728.81356
5023,9.72,51.1,0.094,0.037,40374.91525
5024,9.5,53.27,0.089,0.081,40124.74576
5025,9.22,54.44,0.088,0.066,39600.0
5026,9.08,54.44,0.09,0.04,38983.72881
5027,8.99,54.47,0.088,0.055,38465.08475
5028,8.99,54.14,0.087,0.059,37983.05085
5029,8.98,54.21,0.083,0.07,37348.47458
5030,8.99,53.54,0.086,0.084,37086.10169
5031,9.01,53.11,0.089,0.084,36622.37288
5032,8.99,52.07,0.08,0.081,35713.22034
5033,8.98,51.61,0.093,0.081,35231.18644
5034,8.88,51.48,0.096,0.037,34376.94915
5035,8.83,51.07,0.092,0.073,33974.23729
5036,8.83,50.98,0.09,0.055,33120.0
5037,9.06,48.54,0.088,0.059,32241.35593
5038,8.75,49.37,0.087,0.059,31484.74576
5039,8.67,49.31,0.089,0.037,30477.9661
5040,8.71,48.91,0.089,0.037,29867.79661
5041,8.61,49.01,0.091,0.07,28946.44068
5042,8.69,48.44,0.091,0.033,28275.25424
5043,8.54,48.98,0.09,0.066,27604.0678
5044,8.38,49.21,0.09,0.055,27024.40678
5045,8.22,50.45,0.089,0.062,26694.91525
5046,8.18,50.65,0.092,0.029,25999.32203
5047,8.26,50.25,0.096,0.055,25535.59322
5048,8.28,50.62,0.096,0.088,25175.59322
5049,8.18,51.18,0.091,0.07,24406.77966
5050,8.21,51.25,0.092,0.059,24046.77966
5051,8.12,54.22,0.094,0.062,23583.05085
5052,8.02,54.56,0.089,0.055,23363.38983
