,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,PowerConsumption
33377,25.96,81.8,4.922,23.0,38159.20089
33378,25.88,82.0,4.923,22.79,40358.35738
33379,25.92,82.4,4.921,28.75,44110.98779
33380,25.89,82.5,4.921,15.65,46227.03663
33381,25.83,82.9,4.926,15.8,46923.86238
33382,25.77,83.3,4.92,13.52,47588.72364
33383,25.71,83.5,4.925,7.2,48074.5838
33384,25.74,83.5,4.922,3.001,47870.0111
33385,25.68,83.8,4.922,0.877,47889.18979
33386,25.65,84.0,4.923,0.216,47652.65261
33387,25.63,84.0,4.921,0.091,47646.25971
33388,25.69,84.0,4.92,0.058,47703.79578
33389,25.67,84.1,4.926,0.073,47524.79467
33390,25.65,84.2,4.918,0.084,47531.18757
33391,25.55,84.3,4.921,0.044,47761.33185
33392,25.56,84.5,4.924,0.084,47639.86681
33393,25.59,84.6,4.924,0.084,46783.21865
33394,25.6,84.7,4.922,0.055,46246.21532
33395,25.48,84.8,4.924,0.051,46124.75028
33396,25.54,84.7,4.918,0.062,45568.56826
33397,25.59,84.8,4.923,0.073,44999.60044
33398,25.55,84.9,4.922,0.073,44079.02331
33399,25.49,85.2,4.922,0.08,43573.98446
33400,25.4,85.4,4.923,0.058,42896.3374
33401,25.37,85.5,4.922,0.058,41918.2242
33402,25.3,85.5,4.919,0.069,41298.11321
33403,25.32,85.5,4.921,0.088,40805.86016
33404,25.35,85.6,4.921,0.077,40185.74917
33405,25.36,85.4,4.923,0.08,39277.95782
33406,25.41,85.4,4.922,0.069,38037.73585
33407,25.34,85.4,4.924,0.069,37193.87347
33408,25.16,85.7,4.918,0.088,36899.80022
33409,24.77,84.6,4.923,0.062,35876.93674
33410,24.76,82.8,4.923,0.062,35531.72031
33411,24.81,81.7,4.922,0.077,34726.21532
33412,24.82,81.1,4.925,0.095,33901.53163
33413,24.69,80.5,4.923,0.069,33140.77691
33414,24.54,80.9,4.917,0.069,32373.6293
33415,24.45,81.1,4.921,0.066,32117.91343
33416,24.4,81.4,4.921,0.058,31676.80355
33417,24.34,81.6,4.921,0.073,31389.1232
33418,24.3,81.6,4.922,0.08,30685.90455
33419,24.27,81.6,4.92,0.08,30334.29523
33420,24.19,81.6,4.918,0.04,30116.93674
33421,24.18,81.6,4.92,0.077,29682.21976
33422,24.15,81.7,4.921,0.073,29228.32408
33423,24.1,81.8,4.918,0.073,28793.6071
33424,24.11,82.0,4.919,0.088,28620.99889
33425,24.09,82.0,4.92,0.073,29074.89456
33426,24.06,82.2,4.92,0.058,28525.10544
33427,24.04,82.2,4.919,0.062,29049.32297
33428,24.03,82.3,4.921,0.077,28985.39401
33429,24.01,82.2,4.92,0.095,28870.32186
33430,24.0,82.2,4.922,0.084,28806.3929
33431,24.02,82.1,4.92,0.128,28998.1798
33432,24.01,82.0,4.919,0.051,29004.5727
33433,24.01,82.0,4.92,0.055,29023.75139
33434,23.99,81.9,4.919,0.077,28857.53607
33435,23.94,81.9,4.921,0.069,28512.31964
33436,23.88,82.2,4.919,0.073,28384.46171
33437,23.86,82.3,4.918,0.055,28416.42619
33438,23.85,82.4,4.919,0.069,28301.35405
33439,23.79,82.6,4.919,0.08,27169.81132
33440,23.76,82.8,4.92,0.08,25750.58824
33441,23.75,82.9,4.92,0.077,24855.58269
33442,23.74,83.0,4.919,0.091,24216.29301
33443,23.75,83.1,4.917,0.037,23851.89789
33444,23.74,83.2,4.919,0.062,23577.00333
33445,23.75,83.2,4.916,0.069,23864.68368
33446,23.77,83.1,4.92,0.117,23819.93341
33447,23.8,82.9,4.916,0.516,24101.22087
33448,23.78,82.9,4.918,2.161,23225.39401
33449,23.75,82.9,4.919,7.05,23596.18202
33450,23.64,82.9,4.92,18.41,24548.72364
33451,23.58,83.0,4.917,33.94,24938.69034
33452,23.57,83.0,4.917,62.77,25673.87347
33453,23.56,83.1,4.918,83.0,25999.91121
33454,23.52,83.0,4.917,114.8,26620.0222
33455,23.54,82.7,4.916,143.1,26792.63041
33456,23.65,82.6,4.92,172.3,27578.95671
33457,23.71,81.8,4.922,209.2,28007.2808
33458,23.88,81.2,4.916,259.7,28812.78579
33459,24.26,80.4,4.925,385.9,29330.61043
33460,24.26,79.1,4.921,419.6,30078.57936
33461,24.01,78.7,4.921,313.1,31101.44284
33462,23.99,78.3,4.918,497.2,31568.12431
33463,24.1,77.9,4.924,605.6,32399.20089
33464,23.96,77.3,4.922,425.2,32872.27525
33465,23.88,76.4,4.923,516.8,33537.13651
33466,23.92,76.1,4.917,609.8,34406.57048
33467,24.1,75.4,4.925,597.7,35058.64595
33468,24.13,74.0,4.926,423.1,35499.75583
33469,24.16,73.3,4.929,335.7,35672.36404
33470,24.31,72.0,4.927,269.7,36554.5838
33471,24.42,70.5,4.927,230.6,37117.15871
33472,24.44,69.42,4.923,306.1,37321.73141
33473,24.56,69.16,4.928,459.9,37794.80577
33474,24.87,68.19,4.923,478.5,38319.02331
33475,25.01,67.16,4.925,312.4,38645.06104
33476,25.01,66.72,4.923,250.4,38907.16981
33477,24.92,66.96,4.919,342.0,39118.13541
33478,25.03,67.26,4.924,715.0,39277.95782
33479,25.36,66.49,4.925,737.0,39482.53052
33480,25.42,65.42,4.921,854.0,39169.27858
33481,26.1,64.16,4.921,737.0,39514.49501
33482,26.27,62.09,4.927,872.0,39782.99667
33483,26.47,61.23,4.924,799.0,40134.60599
33484,26.82,59.93,4.926,865.0,40000.35516
33485,27.11,58.66,4.923,855.0,39373.85128
33486,27.1,57.63,4.921,831.0,39386.63707
33487,27.21,57.16,4.923,548.7,39546.45949
33488,27.46,56.43,4.923,785.0,39572.03108
33489,27.54,55.43,4.926,721.0,39354.67259
33490,27.72,54.79,4.922,860.0,39527.2808
33491,28.05,53.49,4.92,757.0,39488.92342
33492,28.11,52.36,4.925,553.6,39233.20755
33493,28.47,51.46,4.925,856.0,39066.99223
33494,28.95,49.09,4.917,788.0,38996.67037
33495,29.03,48.12,4.923,808.0,38926.3485
33496,29.12,47.69,4.92,795.0,38887.99112
33497,29.49,45.75,4.919,783.0,38836.84795
33498,29.55,45.12,4.924,776.0,38606.70366
33499,29.63,44.92,4.918,761.0,38338.202
33500,29.58,44.55,4.917,731.0,38338.202
33501,29.74,44.02,4.922,709.0,38152.80799
33502,29.55,44.85,4.918,678.9,38101.66482
33503,29.23,45.36,4.919,659.2,37852.34184
33504,29.66,44.09,4.922,636.4,37897.09212
33505,29.77,43.49,4.922,613.2,37916.27081
33506,29.79,43.89,4.919,581.6,37654.16204
33507,29.63,44.32,4.921,554.6,37500.73252
33508,29.58,44.65,4.92,531.3,37622.19756
33509,29.26,46.25,4.919,502.8,37558.26859
33510,28.86,47.62,4.924,477.5,37507.12542
33511,28.55,47.99,4.922,447.7,37628.59046
33512,28.45,48.29,4.921,420.2,37404.83907
33513,28.54,47.92,4.921,387.5,37615.80466
33514,28.44,47.35,4.92,261.5,37762.84129
33515,28.45,47.52,4.923,327.0,37935.4495
33516,28.12,48.52,4.926,296.7,37730.8768
33517,27.83,49.19,4.925,264.5,38242.30855
33518,27.65,49.82,4.918,231.8,38478.84573
33519,27.42,50.32,4.92,199.7,38958.31299
33520,26.95,51.32,4.918,170.5,39891.67592
33521,26.75,51.68,4.921,142.0,40965.68257
33522,26.48,52.92,4.926,116.1,43241.55383
33523,26.12,54.18,4.921,91.2,46968.61265
33524,25.83,54.65,4.929,66.04,48701.08768
33525,25.54,55.12,4.919,44.81,49123.01887
33526,25.12,55.85,4.922,22.83,49225.30522
33527,24.81,56.95,4.924,7.73,49506.59267
33528,24.57,57.82,4.924,3.25,49193.34073
33529,24.32,58.35,4.919,0.735,49231.69811
33530,24.12,59.52,4.924,0.143,49123.01887
33531,23.88,60.62,4.921,0.084,48835.33851
33532,23.67,61.12,4.923,0.091,48790.58824
33533,23.58,61.29,4.925,0.069,48387.83574
33534,23.57,61.49,4.922,0.121,47850.83241
33535,23.39,61.99,4.926,0.08,47921.15427
33536,23.39,61.92,4.927,0.128,47786.90344
33537,23.31,62.12,4.92,0.091,47582.33074
33538,23.22,62.19,4.925,0.095,47173.18535
33539,23.14,62.42,4.923,0.073,46227.03663
33540,22.93,63.05,4.923,0.099,45581.35405
33541,22.98,62.69,4.924,0.08,44974.02886
33542,23.46,61.79,4.925,0.08,44302.77469
33543,23.79,58.29,4.928,0.11,43880.84351
33544,23.75,58.65,4.923,0.099,42902.7303
33545,23.55,59.29,4.924,0.088,42359.33407
33546,23.35,59.89,4.923,0.102,41451.54273
33547,23.4,59.75,4.926,0.088,40857.00333
33548,23.58,58.69,4.926,0.088,39776.60377
33549,23.53,58.55,4.924,0.106,38843.24084
33550,23.39,58.79,4.924,0.084,37852.34184
33551,23.42,58.92,4.925,0.11,37308.94562
33552,23.28,59.19,4.917,0.102,36439.51165
33553,23.19,59.65,4.923,0.095,35844.97225
33554,23.0,60.19,4.917,0.121,34994.71698
33555,22.95,60.12,4.921,0.113,34042.17536
33556,22.84,60.35,4.924,0.099,33498.77913
33557,22.92,59.89,4.922,0.08,32955.38291
33558,22.99,59.25,4.916,0.088,32482.30855
33559,23.17,58.99,4.919,0.102,31561.73141
33560,23.57,56.29,4.923,0.091,31069.47836
33561,23.35,56.92,4.919,0.069,30775.40511
33562,22.94,59.29,4.919,0.091,30602.79689
33563,23.1,58.35,4.922,0.106,30315.11654
33564,23.23,55.99,4.917,0.077,29995.4717
33565,23.33,55.62,4.92,0.066,29669.43396
33566,23.57,53.98,4.922,0.091,29305.03885
33567,23.41,55.92,4.923,0.091,29337.00333
33568,23.37,56.25,4.923,0.088,29126.03774
33569,23.33,56.55,4.923,0.102,28742.46393
33570,23.34,56.72,4.915,0.106,28614.60599
33571,23.31,56.72,4.917,0.077,28710.49945
33572,23.32,56.48,4.92,0.106,28633.78468
33573,23.48,56.35,4.918,0.084,28480.35516
33574,23.57,55.48,4.921,0.117,28678.53496
33575,23.6,55.91,4.919,0.099,28499.53385
33576,23.41,57.11,4.921,0.106,28755.24972
33577,23.26,57.38,4.922,0.099,29388.1465
33578,22.96,58.68,4.925,0.099,29023.75139
33579,23.18,58.08,4.919,0.091,28831.96448
33580,23.28,57.18,4.924,0.091,28672.14206
33581,23.41,57.99,4.919,0.124,28525.10544
33582,23.44,57.48,4.923,0.102,27118.66815
33583,23.45,56.68,4.923,0.106,26146.94784
33584,23.45,56.68,4.921,0.102,24977.04772
33585,23.38,57.28,4.92,0.095,24925.90455
33586,23.31,57.72,4.919,0.091,24503.97336
33587,23.38,57.95,4.921,0.11,24152.36404
33588,23.24,58.65,4.923,0.091,24446.43729
33589,23.13,59.22,4.918,0.11,24874.76138
33590,23.09,59.59,4.922,0.234,24638.2242
33591,23.07,60.09,4.92,2.723,24817.22531
33592,23.1,59.99,4.918,4.934,24593.47392
33593,23.05,60.39,4.918,17.54,25226.3707
33594,23.0,60.79,4.923,41.27,26140.55494
33595,23.0,61.35,4.93,67.34,26511.34295
33596,22.92,62.45,4.921,93.8,27144.23973
33597,22.94,62.55,4.928,139.6,27655.67148
33598,23.17,61.09,4.921,165.9,28461.17647
33599,23.25,60.25,4.924,186.1,28927.85794
33600,23.34,59.05,4.925,210.7,29567.14761
33601,23.39,58.72,4.924,247.9,30168.07991
33602,23.51,57.55,4.92,273.3,30762.61931
33603,23.64,56.82,4.925,311.5,31433.87347
33604,23.73,56.02,4.924,324.6,31664.01776
33605,23.93,55.42,4.922,375.3,32188.23529
33606,24.14,53.92,4.923,425.7,33000.13319
33607,24.43,52.52,4.927,473.8,33588.27969
33608,24.33,51.58,4.921,424.1,34170.0333
33609,24.39,51.85,4.926,403.9,34483.28524
33610,24.71,50.48,4.928,543.3,35346.3263
33611,24.84,49.12,4.925,576.4,35819.40067
33612,25.11,48.35,4.926,606.2,36100.68812
33613,25.74,46.22,4.93,635.6,36816.69256
33614,26.12,45.42,4.92,705.0,37404.83907
33615,26.36,43.31,4.925,758.0,38044.12875
33616,26.57,43.21,4.92,807.0,38312.63041
33617,26.59,43.41,4.925,542.4,38849.63374
33618,26.85,42.88,4.919,828.0,39226.81465
33619,27.08,43.38,4.928,614.7,39603.99556
33620,26.89,44.11,4.922,671.1,40102.64151
33621,27.22,43.81,4.923,744.0,40447.85794
33622,27.46,48.22,4.927,932.0,40703.57381
33623,26.5,54.28,4.925,647.0,41042.39734
33624,25.92,55.12,4.917,378.5,40920.9323
33625,25.84,56.85,4.924,537.2,41246.97003
33626,25.35,58.22,4.927,431.7,41579.40067
33627,25.26,58.59,4.924,621.4,41438.75694
33628,25.35,57.35,4.925,575.2,41413.18535
33629,25.6,55.89,4.925,662.4,41246.97003
33630,25.49,55.92,4.92,708.0,41355.64928
33631,25.42,55.15,4.924,658.8,41477.11432
33632,25.07,54.78,4.924,366.1,41598.57936
33633,24.93,54.25,4.921,405.5,41515.4717
33634,25.0,54.22,4.922,429.9,40978.46837
33635,24.84,53.78,4.923,331.3,40626.85905
33636,24.94,53.25,4.926,571.4,40876.18202
33637,25.27,52.12,4.925,515.4,40505.39401
33638,25.66,50.98,4.922,787.0,40217.71365
33639,25.62,49.25,4.927,726.0,40115.4273
33640,25.68,48.25,4.926,742.0,40236.89234
33641,25.75,47.52,4.926,743.0,39936.42619
33642,25.96,46.42,4.927,733.0,39584.81687
33643,26.04,43.75,4.929,748.0,39495.31632
33644,26.19,42.95,4.924,728.0,39572.03108
33645,26.33,41.38,4.929,709.0,39527.2808
33646,26.03,41.98,4.927,678.4,39188.45727
33647,25.94,42.15,4.924,659.5,38907.16981
33648,26.18,41.61,4.928,636.3,38760.13319
33649,26.26,40.55,4.926,610.6,38555.56049
33650,26.15,40.45,4.927,585.0,38184.77248
33651,26.26,40.28,4.924,560.3,38216.73696
33652,26.22,40.15,4.925,534.4,37922.66371
33653,26.07,40.15,4.923,507.1,37392.05327
33654,26.11,39.95,4.927,478.0,36925.37181
33655,26.0,39.11,4.925,447.2,36944.5505
33656,26.0,36.98,4.923,416.3,36784.72808
33657,25.88,36.38,4.926,384.5,37014.87236
33658,25.83,35.95,4.925,262.1,36963.72919
33659,25.61,35.21,4.925,315.9,36880.62153
33660,25.5,35.31,4.936,291.0,36835.87125
33661,25.51,36.21,4.931,259.6,36989.30078
33662,25.12,37.05,4.934,227.7,37206.65927
33663,25.02,37.14,4.932,195.7,37794.80577
33664,24.83,37.61,4.94,165.1,38683.41842
33665,24.61,38.34,4.937,136.8,39891.67592
33666,24.42,39.18,4.937,110.5,42698.1576
33667,24.18,39.78,4.924,86.3,46239.82242
33668,24.01,42.01,4.938,64.44,48170.47725
33669,23.8,43.34,4.928,43.55,48777.80244
33670,23.51,44.61,4.929,21.11,49001.55383
33671,23.28,45.15,4.932,7.14,49519.37847
33672,23.12,46.65,4.933,3.008,49845.4162
33673,22.93,49.85,4.931,0.804,49736.73696
33674,22.7,50.12,4.929,0.132,49468.23529
33675,22.59,50.05,4.925,0.091,49078.26859
33676,22.5,49.78,4.92,0.106,48777.80244
33677,22.48,48.92,4.925,0.099,48681.90899
33678,22.38,48.72,4.918,0.084,48349.47836
33679,22.28,50.22,4.921,0.091,48375.04994
33680,22.18,51.68,4.92,0.066,48055.40511
33681,22.08,52.82,4.922,0.11,47972.29745
33682,21.94,54.68,4.917,0.066,47633.47392
33683,21.9,54.78,4.923,0.084,47090.07769
33684,21.83,55.59,4.921,0.095,46648.96781
33685,21.79,56.49,4.92,0.095,45952.14206
33686,21.84,55.02,4.922,0.062,44756.67037
33687,21.8,55.19,4.923,0.08,44155.73807
33688,21.7,56.15,4.926,0.066,43439.73363
33689,21.55,53.88,4.926,0.095,42410.47725
33690,21.62,53.88,4.918,0.055,41604.97225
33691,21.53,53.82,4.923,0.084,40709.9667
33692,21.46,52.72,4.918,0.073,40045.10544
33693,21.59,54.18,4.92,0.084,39284.35072
33694,21.54,54.45,4.923,0.08,38382.95228
33695,21.6,54.52,4.924,0.084,37398.44617
33696,21.73,53.62,4.919,0.102,36490.65483
33697,21.74,53.88,4.919,0.08,36286.08213
33698,21.71,54.08,4.923,0.051,35480.57714
33699,21.7,54.58,4.917,0.077,34310.67703
33700,21.66,54.68,4.925,0.099,33639.42286
33701,21.72,54.75,4.923,0.058,32993.74029
33702,21.76,54.58,4.918,0.091,32303.30744
33703,21.69,55.35,4.919,0.091,31823.84018
33704,21.62,56.09,4.92,0.08,31171.76471
33705,21.59,56.59,4.925,0.117,30794.5838
33706,21.61,56.89,4.92,0.069,30404.61709
33707,21.57,57.12,4.922,0.073,30174.47281
33708,21.56,57.72,4.915,0.084,29605.50499
33709,21.56,57.49,4.92,0.084,29458.46837
33710,21.53,57.89,4.92,0.08,29215.53829
33711,21.5,57.92,4.921,0.08,29023.75139
33712,21.51,57.95,4.913,0.084,28729.67814
33713,21.43,57.95,4.917,0.069,28589.03441
33714,21.47,58.02,4.919,0.091,28768.03552
33715,21.43,57.62,4.921,0.099,28857.53607
33716,21.43,58.12,4.923,0.055,28652.96337
33717,21.27,59.32,4.917,0.073,28774.42841
33718,20.97,60.42,4.918,0.091,28908.67925
33719,20.87,60.59,4.918,0.091,28947.03663
33720,20.77,60.55,4.92,0.08,29202.7525
33721,20.73,60.82,4.925,0.069,29720.57714
33722,20.7,60.39,4.917,0.095,29733.36293
33723,20.53,61.29,4.917,0.069,29356.18202
33724,20.74,60.99,4.921,0.073,28825.57159
33725,21.06,59.65,4.919,0.091,28429.21199
33726,20.9,59.92,4.918,0.102,27904.99445
33727,20.57,60.69,4.919,0.102,26946.05993
33728,20.9,60.15,4.92,0.099,25769.76693
33729,21.16,58.22,4.921,0.077,25232.7636
33730,21.14,58.25,4.916,0.102,24561.50943
33731,21.13,58.12,4.917,0.069,24420.8657
33732,21.04,58.69,4.918,0.091,24158.75694
33733,20.9,59.35,4.918,0.102,24510.36626
33734,20.68,62.12,4.92,0.223,24804.43951
33735,19.67,63.99,4.919,1.104,25098.51276
33736,19.85,63.99,4.921,3.725,25392.58602
33737,20.15,62.32,4.916,11.01,25443.72919
33738,19.86,62.65,4.926,29.83,26178.91232
33739,20.16,62.59,4.92,57.36,26939.66704
33740,20.27,61.59,4.918,80.8,27125.06104
33741,20.2,61.95,4.921,106.5,28147.92453
33742,20.13,61.95,4.929,136.9,27009.9889
33743,20.37,61.45,4.921,171.8,28755.24972
33744,20.79,60.62,4.923,205.3,29317.82464
33745,21.53,57.42,4.919,238.7,30116.93674
33746,21.8,55.82,4.92,271.0,30832.94118
33747,21.84,56.22,4.917,304.6,31938.91232
33748,21.94,56.29,4.917,337.1,32258.55716
33749,22.03,56.12,4.921,370.1,32463.12986
33750,22.24,56.22,4.917,402.8,33255.84906
33751,22.38,57.79,4.92,431.4,33907.92453
33752,22.41,57.25,4.92,462.1,34681.46504
33753,22.6,55.95,4.917,492.6,34719.82242
33754,22.95,53.95,4.93,520.0,35742.6859
33755,23.5,53.32,4.926,548.8,36874.22863
33756,23.49,52.62,4.924,576.2,37078.80133
33757,23.67,51.25,4.92,602.6,37724.48391
33758,23.82,51.85,4.92,627.7,38152.80799
33759,23.96,52.52,4.919,651.4,38875.20533
33760,24.15,51.85,4.921,675.2,39207.63596
33761,24.34,50.42,4.924,696.9,39003.06326
33762,24.49,50.82,4.921,718.0,39092.56382
33763,24.6,51.32,4.921,734.0,39508.10211
33764,24.77,50.72,4.927,750.0,39731.8535
33765,24.95,49.68,4.919,773.0,40371.14317
33766,25.16,49.68,4.926,795.0,40313.6071
33767,25.31,50.12,4.926,806.0,40364.75028
33768,25.39,49.72,4.92,794.0,40511.7869
33769,25.63,49.42,4.915,819.0,40831.43174
33770,25.77,49.45,4.903,834.0,40914.5394
33771,25.78,49.82,4.902,859.0,40984.86127
33772,25.92,49.68,4.902,894.0,40754.71698
33773,25.94,48.12,4.904,699.3,40588.50166
33774,26.07,48.55,4.902,822.0,40332.78579
33775,26.72,46.25,4.905,833.0,40722.7525
33776,26.83,44.15,4.905,782.0,40876.18202
33777,26.92,43.98,4.905,830.0,40882.57492
33778,27.21,42.91,4.906,832.0,40332.78579
33779,27.11,43.35,4.906,826.0,40256.07103
33780,27.15,43.75,4.904,776.0,38971.09878
33781,27.11,44.12,4.904,801.0,40032.31964
33782,27.31,42.95,4.904,797.0,40109.03441
33783,27.45,42.91,4.905,783.0,39891.67592
33784,27.83,41.81,4.906,770.0,39840.53274
33785,27.96,41.45,4.907,757.0,39661.53163
33786,28.08,41.11,4.903,745.0,39591.20977
33787,28.16,41.51,4.904,725.0,39412.20866
33788,27.98,40.98,4.903,710.0,39118.13541
33789,28.07,41.15,4.903,690.3,38549.16759
33790,28.1,42.11,4.903,675.6,38434.09545
33791,27.9,42.28,4.905,646.3,38875.20533
33792,27.83,42.88,4.907,595.8,38677.02553
33793,28.09,42.91,4.903,598.0,38638.66815
33794,27.88,42.91,4.905,539.2,38287.05882
33795,27.66,43.68,4.904,531.9,37980.19978
33796,27.73,43.21,4.903,518.1,37769.23418
33797,27.88,44.28,4.906,491.6,37801.19867
33798,27.8,44.98,4.909,463.6,37360.08879
33799,27.61,46.28,4.908,434.5,37475.16093
33800,27.53,46.28,4.908,404.0,37308.94562
33801,27.31,47.25,4.905,370.7,37213.05216
33802,27.23,46.75,4.906,279.1,37366.48169
33803,27.06,47.58,4.905,275.7,37475.16093
33804,26.84,49.62,4.908,278.5,37411.23196
33805,26.56,50.98,4.907,245.5,37622.19756
33806,26.55,49.92,4.904,218.0,37999.37847
33807,26.65,49.68,4.903,187.7,38331.8091
33808,26.49,50.95,4.902,158.4,39322.7081
33809,26.11,53.22,4.905,129.6,41010.43285
33810,25.74,54.75,4.902,103.1,43989.52275
33811,25.45,55.39,4.903,78.4,47499.22309
33812,25.28,55.75,4.902,56.0,49455.4495
33813,25.14,56.29,4.902,38.04,49813.45172
33814,24.99,57.39,4.9,18.07,50113.91787
33815,24.68,58.49,4.903,6.963,49928.52386
33816,24.53,59.32,4.901,2.818,49998.84573
33817,24.36,59.85,4.901,0.654,49755.91565
33818,24.2,60.89,4.902,0.164,49800.66593
33819,24.04,62.12,4.902,0.102,49468.23529
33820,23.87,62.95,4.904,0.099,49263.6626
33821,23.79,63.42,4.906,0.095,48995.16093
33822,23.7,64.15,4.9,0.051,48381.44284
33823,23.58,64.55,4.902,0.08,48196.04883
33824,23.47,64.98,4.903,0.062,48164.08435
33825,23.36,65.35,4.901,0.113,47671.8313
33826,23.24,66.28,4.904,0.069,47179.57825
33827,23.1,66.98,4.908,0.077,46732.07547
33828,22.85,68.28,4.901,0.095,46003.28524
33829,22.63,69.01,4.904,0.062,45798.71254
33830,22.52,69.38,4.91,0.088,44974.02886
33831,22.54,69.75,4.91,0.077,44277.20311
33832,22.58,70.1,4.912,0.084,43542.01998
33833,22.5,70.7,4.911,0.106,42666.19312
33834,22.34,71.2,4.905,0.091,41592.18646
33835,22.24,71.1,4.91,0.091,40882.57492
33836,22.14,71.4,4.914,0.055,40249.67814
33837,21.99,72.1,4.912,0.069,39712.67481
33838,21.77,72.7,4.91,0.058,38977.49168
33839,21.72,72.8,4.912,0.062,38127.2364
33840,21.66,73.4,4.908,0.095,36867.83574
33841,21.6,73.4,4.91,0.084,36190.18868
33842,21.45,74.4,4.912,0.08,35288.79023
33843,21.34,74.7,4.911,0.088,34208.39068
33844,21.19,75.3,4.913,0.084,33620.24417
33845,21.15,75.7,4.913,0.08,32948.99001
33846,21.33,75.2,4.911,0.073,32156.27081
33847,21.39,74.4,4.911,0.102,31587.303
33848,21.31,74.5,4.913,0.084,31331.58713
33849,21.09,75.5,4.914,0.073,30705.08324
33850,20.85,76.9,4.914,0.091,30538.86792
33851,20.68,77.9,4.91,0.088,30059.40067
33852,20.57,78.2,4.908,0.062,29893.18535
33853,20.6,78.2,4.911,0.077,29842.04218
33854,20.57,78.2,4.912,0.102,29362.57492
33855,20.55,78.2,4.908,0.033,29113.25194
33856,20.6,78.3,4.909,0.062,28742.46393
33857,20.63,78.0,4.912,0.106,28768.03552
33858,20.68,77.7,4.91,0.08,28429.21199
33859,20.74,77.2,4.912,0.095,28499.53385
33860,20.74,77.1,4.914,0.08,28435.60488
33861,20.72,77.3,4.911,0.08,28736.07103
33862,20.68,77.4,4.913,0.099,28998.1798
33863,20.59,77.3,4.909,0.102,28857.53607
33864,20.46,76.9,4.913,0.073,28895.89345
33865,20.18,77.1,4.911,0.11,29426.50388
33866,20.09,76.9,4.91,0.088,29266.68147
33867,19.89,77.0,4.91,0.091,29049.32297
33868,19.68,77.1,4.912,0.106,28563.46282
33869,19.56,76.9,4.909,0.066,28461.17647
33870,19.52,77.0,4.911,0.084,28058.42397
33871,19.62,77.0,4.91,0.102,27131.45394
33872,19.63,76.3,4.909,0.084,26063.84018
33873,19.68,76.1,4.915,0.08,25092.11987
33874,19.77,75.8,4.911,0.062,24497.58047
33875,19.78,75.9,4.91,0.08,24024.5061
33876,19.83,76.3,4.914,0.106,24267.43618
33877,19.95,76.2,4.909,0.077,24209.90011
33878,19.56,76.8,4.909,0.175,24606.25971
33879,19.12,78.3,4.908,0.94,24861.97558
33880,19.04,79.2,4.91,3.575,25367.01443
33881,18.97,79.3,4.911,8.7,25756.98113
33882,19.08,79.4,4.915,29.21,26926.88124
33883,18.94,79.1,4.913,54.62,27483.06326
33884,19.02,78.9,4.911,81.1,27553.38513
33885,18.98,78.4,4.913,109.8,27917.78024
33886,18.91,78.2,4.908,139.4,28569.85572
33887,18.89,78.2,4.91,170.4,29368.96781
