,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows
45004,20.64,70.5,0.071,205.1
45005,20.66,69.65,0.072,204.9
45006,20.83,69.81,0.071,293.2
45007,20.85,69.45,0.076,176.1
45008,20.85,69.88,0.074,329.5
45009,20.95,69.68,0.074,225.9
45010,20.8,69.91,0.075,207.1
45011,20.74,69.55,0.074,226.5
45012,20.74,68.41,0.073,314.2
45013,20.96,68.11,0.075,411.4
45014,21.17,67.68,0.073,424.2
45015,21.35,66.21,0.07,470.8
45016,21.46,66.04,0.072,293.6
45017,21.39,66.14,0.069,354.5
45018,21.08,67.41,0.07,193.4
45019,20.95,67.81,0.073,157.7
45020,20.84,68.68,0.07,200.8
45021,20.82,69.05,0.069,236.7
45022,21.04,69.11,0.074,300.6
45023,20.93,68.88,0.07,253.7
45024,20.96,69.28,0.07,297.7
45025,20.8,70.0,0.07,183.4
45026,20.7,70.6,0.069,129.8
45027,20.64,71.3,0.073,135.6
45028,20.57,71.5,0.072,166.0
45029,20.55,71.7,0.07,173.0
45030,20.48,71.9,0.071,148.7
45031,20.52,71.8,0.07,160.6
45032,20.51,71.9,0.072,123.9
45033,20.36,72.7,0.07,95.5
45034,20.23,73.8,0.071,59.7
45035,20.06,74.9,0.068,34.73
45036,19.93,76.1,0.071,14.41
45037,19.77,77.3,0.073,6.483
45038,19.61,78.3,0.073,2.428
45039,19.35,79.1,0.075,0.625
45040,18.81,80.1,0.074,0.15
45041,18.17,81.3,0.075,0.088
45042,17.98,82.1,0.076,0.088
45043,17.76,82.8,0.075,0.069
45044,17.58,83.7,0.072,0.077
45045,17.33,84.4,0.072,0.077
45046,17.21,84.8,0.072,0.073
45047,17.05,85.3,0.068,0.066
45048,16.89,85.8,0.071,0.062
45049,16.81,86.2,0.074,0.044
45050,16.73,86.5,0.074,0.073
45051,16.64,86.6,0.071,0.055
45052,16.63,86.7,0.068,0.077
45053,16.61,87.0,0.069,0.069
45054,16.6,87.1,0.072,0.066
45055,16.44,87.1,0.07,0.069
45056,16.36,87.4,0.073,0.069
45057,16.27,87.3,0.07,0.073
45058,16.17,87.5,0.069,0.055
45059,16.04,87.6,0.069,0.059
45060,15.91,87.8,0.071,0.062
45061,15.84,87.8,0.069,0.055
45062,15.71,88.0,0.072,0.066
45063,15.64,88.2,0.073,0.062
45064,15.64,88.6,0.073,0.073
45065,15.59,88.7,0.074,0.044
45066,15.59,88.7,0.074,0.055
45067,15.56,88.8,0.073,0.069
45068,15.58,88.7,0.074,0.044
45069,15.52,88.6,0.072,0.055
45070,15.42,88.7,0.072,0.073
45071,15.38,88.7,0.071,0.069
45072,15.32,88.8,0.073,0.066
45073,15.29,88.7,0.071,0.055
45074,15.15,88.6,0.073,0.069
45075,15.05,88.7,0.071,0.044
45076,15.06,88.9,0.071,0.051
45077,15.01,89.1,0.071,0.048
45078,15.09,89.5,0.07,0.059
45079,15.02,89.2,0.07,0.051
45080,15.06,89.3,0.068,0.055
45081,15.03,89.2,0.07,0.073
45082,15.05,89.3,0.07,0.055
45083,15.11,89.6,0.069,0.051
45084,15.2,89.3,0.071,0.048
45085,15.23,89.3,0.07,0.04
45086,15.16,89.1,0.07,0.055
45087,15.12,89.1,0.07,0.048
45088,15.12,89.1,0.069,0.04
45089,15.21,89.1,0.072,0.062
45090,15.25,88.9,0.07,0.029
45091,15.27,88.8,0.072,0.055
45092,15.27,88.7,0.073,0.059
45093,15.31,88.7,0.073,0.077
45094,15.26,88.4,0.07,0.051
45095,15.09,88.2,0.07,0.077
45096,15.09,88.4,0.072,0.088
45097,15.23,88.3,0.071,0.044
45098,15.31,88.1,0.07,0.044
45099,15.36,88.0,0.07,0.062
45100,15.29,88.0,0.071,0.077
45101,15.45,88.1,0.068,0.037
45102,15.85,88.2,0.072,0.066
45103,15.96,87.1,0.069,0.059
45104,16.32,87.1,0.072,0.062
45105,16.49,86.3,0.075,0.055
45106,16.57,85.9,0.072,0.055
45107,16.67,85.8,0.073,0.055
45108,16.61,85.0,0.074,0.051
45109,16.3,85.2,0.072,0.051
45110,16.21,85.4,0.072,0.08
45111,16.2,85.8,0.069,0.051
45112,16.28,85.9,0.071,0.062
45113,16.15,85.7,0.07,0.073
45114,15.93,85.8,0.071,0.026
45115,15.75,86.2,0.07,0.044
45116,15.84,87.2,0.072,0.066
45117,16.07,86.5,0.073,0.413
45118,16.02,86.2,0.073,1.964
45119,15.88,86.0,0.071,5.087
45120,15.57,85.9,0.073,12.16
45121,15.39,86.1,0.072,37.79
45122,15.38,86.3,0.074,54.9
45123,15.49,86.6,0.075,83.8
45124,15.67,86.5,0.074,101.5
45125,15.8,86.4,0.073,98.6
45126,16.14,86.5,0.074,149.5
45127,16.51,86.1,0.071,154.2
45128,16.79,85.5,0.07,163.8
45129,17.21,85.3,0.073,242.0
45130,18.03,85.0,0.067,316.1
45131,18.56,83.3,0.07,323.8
45132,18.84,81.8,0.07,345.4
45133,19.04,77.6,0.069,306.2
45134,19.37,75.7,0.068,273.9
45135,19.39,74.2,0.069,278.6
45136,19.49,73.7,0.073,273.3
45137,19.53,72.3,0.07,301.8
45138,19.78,69.88,0.071,308.4
45139,19.91,68.05,0.073,390.0
45140,20.12,67.21,0.072,350.7
45141,20.22,66.68,0.074,342.4
45142,20.25,65.74,0.074,278.2
45143,20.3,65.64,0.075,331.3
45144,20.35,65.11,0.072,348.4
45145,20.34,65.21,0.071,453.1
45146,20.51,64.68,0.07,477.4
45147,20.74,64.44,0.074,547.7
45148,20.86,64.34,0.075,543.9
45149,20.8,64.64,0.071,551.0
45150,20.95,65.01,0.072,550.2
45151,20.96,63.91,0.074,551.1
45152,20.96,63.14,0.073,538.7
45153,20.96,62.54,0.072,538.5
45154,21.12,62.24,0.073,532.1
45155,21.01,62.41,0.072,522.3
45156,21.06,62.54,0.071,514.2
45157,20.99,62.98,0.073,502.0
45158,21.0,62.98,0.07,489.5
45159,20.96,63.11,0.072,476.3
45160,21.05,62.61,0.072,461.8
45161,21.09,62.51,0.071,445.0
45162,21.1,61.97,0.073,428.6
45163,21.15,61.94,0.072,408.3
45164,21.05,61.84,0.072,386.5
45165,20.93,62.47,0.072,367.5
45166,20.78,63.31,0.07,343.8
45167,20.78,63.44,0.073,322.8
45168,20.8,63.61,0.073,298.2
45169,20.63,64.31,0.073,287.6
45170,20.67,64.54,0.071,266.0
45171,20.53,65.34,0.07,215.2
45172,20.39,66.34,0.073,185.6
45173,20.27,67.34,0.073,173.9
45174,20.32,67.54,0.076,182.4
45175,20.4,67.38,0.074,164.5
45176,20.27,67.78,0.075,132.9
45177,20.14,68.58,0.071,99.6
45178,20.14,69.51,0.073,65.31
45179,20.04,70.7,0.071,38.82
45180,19.91,71.6,0.074,14.04
45181,19.79,72.4,0.071,4.067
45182,19.68,73.4,0.075,0.973
45183,19.62,74.0,0.073,0.234
45184,19.45,74.3,0.074,0.095
45185,19.35,74.5,0.073,0.066
45186,19.33,74.8,0.077,0.073
45187,19.28,74.8,0.076,0.095
45188,19.29,74.9,0.078,0.091
45189,19.33,75.0,0.075,0.088
45190,19.35,74.7,0.072,0.106
45191,19.37,74.9,0.077,0.073
45192,19.26,75.5,0.075,0.062
45193,19.15,75.5,0.074,0.084
45194,19.02,75.4,0.075,0.073
45195,18.89,75.0,0.075,0.062
45196,18.99,74.4,0.072,0.095
45197,19.29,71.0,0.073,0.059
45198,19.24,69.48,0.073,0.077
45199,19.19,69.18,0.076,0.113
45200,19.15,68.88,0.076,0.077
45201,19.18,68.61,0.072,0.066
45202,19.26,67.85,0.073,0.051
45203,19.11,68.68,0.073,0.077
45204,19.03,68.81,0.074,0.069
45205,19.08,68.65,0.071,0.073
45206,18.76,70.4,0.076,0.077
45207,17.98,73.4,0.076,0.04
45208,17.61,75.0,0.073,0.055
45209,17.29,76.6,0.073,0.048
45210,17.24,77.0,0.076,0.062
45211,17.28,77.3,0.074,0.04
45212,17.35,77.2,0.076,0.062
45213,17.27,77.4,0.076,0.048
45214,17.31,77.6,0.072,0.088
45215,17.38,77.6,0.075,0.059
45216,17.54,77.5,0.073,0.069
45217,17.98,77.3,0.074,0.062
45218,18.63,74.4,0.072,0.069
45219,18.88,71.3,0.072,0.062
45220,18.92,70.2,0.071,0.051
45221,18.91,70.4,0.073,0.051
45222,18.99,70.3,0.07,0.048
45223,19.0,70.2,0.073,0.066
45224,18.69,70.7,0.075,0.048
45225,18.34,72.1,0.073,0.051
45226,18.33,72.5,0.073,0.077
45227,18.76,71.7,0.071,0.059
45228,18.95,69.85,0.071,0.066
45229,18.99,69.55,0.075,0.077
45230,18.99,69.55,0.073,0.066
45231,19.03,69.68,0.073,0.066
45232,19.08,69.88,0.072,0.055
45233,19.15,69.41,0.073,0.062
45234,19.19,68.58,0.074,0.088
45235,19.22,69.61,0.072,0.051
45236,19.17,69.85,0.072,0.051
45237,19.23,69.48,0.074,0.066
45238,19.28,68.78,0.073,0.077
45239,19.32,68.38,0.071,0.062
45240,19.31,68.18,0.073,0.059
45241,19.28,68.05,0.072,0.055
45242,19.28,68.25,0.073,0.069
45243,19.22,68.85,0.071,0.051
45244,19.19,68.88,0.072,0.055
45245,19.24,68.61,0.071,0.059
45246,19.26,68.25,0.071,0.059
45247,19.28,67.81,0.073,0.055
45248,19.31,67.65,0.073,0.066
45249,19.34,67.21,0.073,0.073
45250,19.33,67.24,0.072,0.077
45251,19.33,66.74,0.071,0.069
45252,19.25,66.94,0.071,0.055
45253,19.05,68.01,0.077,0.051
45254,18.7,70.2,0.074,0.04
45255,18.41,71.6,0.077,0.055
45256,18.19,72.7,0.073,0.051
45257,18.04,73.4,0.075,0.048
45258,18.06,73.6,0.073,0.059
45259,18.05,73.6,0.072,0.048
45260,18.09,73.4,0.074,0.073
45261,18.13,73.2,0.077,0.245
45262,18.05,73.1,0.077,1.079
45263,17.98,73.0,0.075,2.849
45264,17.86,73.3,0.078,5.734
45265,17.77,73.7,0.071,9.18
45266,17.81,73.5,0.071,15.43
45267,17.94,73.2,0.078,25.82
45268,18.03,72.9,0.076,36.84
45269,18.08,72.9,0.077,53.95
45270,18.3,72.4,0.073,54.23
45271,18.67,72.0,0.072,53.64
45272,19.08,69.11,0.071,64.0
45273,19.32,66.61,0.072,81.4
45274,19.5,65.78,0.072,118.9
45275,19.55,66.01,0.074,145.0
45276,19.69,66.74,0.071,176.5
45277,19.81,66.51,0.071,211.7
45278,20.1,67.51,0.071,358.5
45279,20.38,67.61,0.075,509.0
45280,20.64,66.68,0.074,373.9
45281,20.49,68.88,0.073,229.3
45282,20.37,70.2,0.073,233.6
45283,20.16,71.0,0.072,269.0
45284,20.19,69.21,0.075,332.0
45285,20.26,68.15,0.072,346.5
45286,20.44,67.01,0.069,428.2
45287,20.68,66.64,0.073,703.0
45288,20.96,65.38,0.072,681.0
45289,21.16,65.51,0.072,607.8
45290,21.07,65.71,0.071,506.4
45291,20.77,65.74,0.074,223.6
45292,20.54,66.34,0.073,261.5
45293,20.5,65.51,0.071,240.7
45294,20.49,64.28,0.071,245.2
45295,20.58,62.71,0.071,250.7
45296,20.76,60.77,0.072,245.7
45297,20.79,59.97,0.072,281.2
45298,20.84,60.14,0.073,248.5
45299,21.01,59.91,0.072,260.8
45300,20.92,60.97,0.071,211.4
45301,20.76,61.67,0.073,252.8
45302,20.77,61.74,0.073,257.0
45303,20.82,61.47,0.07,306.5
45304,20.77,61.51,0.073,281.1
45305,20.74,61.67,0.073,405.2
45306,21.09,61.44,0.072,432.9
45307,20.95,59.77,0.072,375.6
45308,20.86,59.24,0.071,365.3
45309,20.83,58.77,0.074,292.2
45310,20.93,60.54,0.073,354.5
45311,20.86,60.67,0.074,443.3
45312,20.88,60.97,0.071,381.0
45313,20.85,61.11,0.07,373.3
45314,20.87,62.31,0.074,365.5
45315,20.77,63.51,0.072,336.2
45316,20.61,63.78,0.073,295.5
45317,20.46,63.98,0.074,252.4
45318,20.51,64.38,0.074,194.4
45319,20.35,65.51,0.071,152.7
45320,20.17,65.61,0.074,120.5
45321,20.06,66.68,0.069,91.1
45322,19.86,68.01,0.071,66.92
45323,19.75,68.25,0.071,40.97
45324,19.59,68.85,0.071,16.25
45325,19.39,69.78,0.073,5.928
45326,19.24,70.9,0.07,1.441
45327,19.08,72.2,0.071,0.322
45328,18.96,73.1,0.072,0.102
45329,18.8,73.8,0.07,0.091
45330,18.7,74.2,0.068,0.095
45331,18.6,74.3,0.07,0.084
45332,18.53,74.3,0.069,0.073
45333,18.5,74.3,0.072,0.088
45334,18.47,74.5,0.07,0.08
45335,18.43,74.8,0.072,0.084
45336,18.42,74.9,0.072,0.08
45337,18.34,75.0,0.07,0.059
45338,18.29,75.1,0.071,0.066
45339,18.26,75.0,0.073,0.08
45340,18.19,75.0,0.071,0.066
45341,18.14,75.0,0.073,0.091
45342,18.17,74.2,0.07,0.091
45343,18.11,74.4,0.069,0.062
45344,17.99,74.7,0.073,0.073
45345,17.88,75.2,0.073,0.069
45346,17.46,76.1,0.079,0.091
45347,17.09,76.9,0.076,0.08
45348,17.01,77.1,0.078,0.08
45349,16.8,76.7,0.072,0.077
45350,16.75,77.1,0.075,0.066
45351,16.73,76.7,0.072,0.051
45352,16.54,76.8,0.074,0.084
45353,16.47,76.9,0.073,0.066
45354,16.34,77.5,0.072,0.059
45355,16.36,77.5,0.071,0.066
45356,16.46,77.4,0.07,0.059
45357,16.4,76.9,0.073,0.062
45358,16.22,77.5,0.073,0.066
45359,16.2,77.6,0.068,0.073
45360,16.3,77.5,0.067,0.066
45361,16.33,77.0,0.073,0.066
45362,16.4,76.6,0.07,0.059
45363,16.25,76.3,0.069,0.084
45364,16.06,77.0,0.073,0.066
45365,16.02,77.2,0.073,0.077
45366,16.02,77.3,0.068,0.069
45367,16.13,77.1,0.071,0.062
45368,16.21,76.5,0.07,0.073
45369,16.29,75.9,0.066,0.062
45370,16.42,75.1,0.07,0.073
45371,16.43,74.0,0.067,0.077
45372,16.37,74.0,0.067,0.069
45373,16.42,73.8,0.072,0.077
45374,16.44,73.5,0.076,0.077
45375,16.56,72.9,0.073,0.055
45376,16.17,73.5,0.071,0.059
45377,15.96,74.7,0.074,0.077
45378,15.7,76.4,0.074,0.069
45379,15.97,76.4,0.073,0.066
45380,16.09,75.3,0.075,0.055
45381,16.28,75.6,0.073,0.062
45382,16.32,75.7,0.073,0.062
45383,15.85,77.0,0.074,0.055
45384,15.92,77.8,0.072,0.062
45385,15.86,78.3,0.076,0.066
45386,15.85,79.3,0.078,0.055
45387,15.85,79.3,0.077,0.048
45388,15.76,79.6,0.078,0.073
45389,15.75,79.6,0.074,0.069
45390,15.53,80.0,0.074,0.055
45391,15.49,80.6,0.074,0.077
45392,15.43,80.4,0.072,0.069
45393,15.24,80.7,0.074,0.051
45394,15.24,80.9,0.073,0.059
45395,15.3,81.1,0.073,0.029
45396,15.36,81.0,0.074,0.059
45397,15.25,80.9,0.074,0.066
45398,15.16,80.9,0.073,0.026
45399,15.08,80.8,0.073,0.062
45400,14.94,81.0,0.072,0.059
45401,14.81,81.2,0.071,0.062
45402,14.66,81.3,0.073,0.066
45403,14.46,81.5,0.071,0.051
45404,14.33,81.9,0.072,0.073
45405,14.27,82.5,0.073,0.307
45406,14.3,82.5,0.076,1.525
45407,13.62,81.7,0.083,4.191
45408,13.05,83.6,0.084,7.77
45409,12.94,82.6,0.087,15.04
45410,12.7,83.0,0.088,29.56
45411,12.88,83.6,0.085,54.0
45412,12.88,83.2,0.082,41.29
45413,12.8,83.6,0.083,102.4
45414,13.06,83.9,0.087,153.8
45415,13.33,83.4,0.084,170.5
45416,13.58,83.3,0.084,202.3
45417,13.78,82.8,0.084,227.0
45418,14.09,82.3,0.086,256.2
45419,14.6,81.6,0.087,281.2
45420,15.07,80.9,0.085,305.8
45421,15.86,80.7,0.083,331.9
45422,16.81,79.5,0.083,353.4
45423,17.67,77.8,0.079,377.2
45424,18.61,76.1,0.073,403.2
45425,20.03,73.1,0.071,428.5
45426,20.59,66.94,0.07,449.7
45427,20.73,64.24,0.072,470.1
45428,20.89,62.71,0.069,483.4
45429,21.07,62.88,0.072,496.0
45430,21.13,62.78,0.073,506.6
45431,21.2,62.01,0.075,515.0
45432,21.21,61.74,0.069,528.3
45433,21.23,61.64,0.073,537.2
45434,21.26,61.24,0.069,543.9
45435,21.23,61.47,0.07,504.8
45436,21.24,61.77,0.07,318.8
45437,21.05,62.34,0.073,302.5
45438,20.97,63.64,0.071,295.9
45439,20.96,63.74,0.071,418.5
45440,21.24,63.58,0.07,359.5
45441,21.04,62.91,0.069,333.8
45442,20.92,63.51,0.073,301.6
45443,20.99,63.34,0.07,297.4
45444,20.98,63.14,0.074,242.9
45445,20.98,62.98,0.071,271.9
45446,21.01,63.04,0.07,263.6
45447,20.86,63.61,0.071,235.6
45448,20.75,64.81,0.071,252.9
45449,20.71,65.04,0.07,242.0
45450,20.71,65.41,0.073,144.8
45451,20.66,65.98,0.075,174.0
45452,20.69,65.78,0.072,259.3
45453,20.69,65.78,0.074,280.0
45454,20.59,66.74,0.072,366.5
45455,20.64,66.04,0.073,431.3
45456,20.79,65.64,0.07,408.3
45457,20.86,64.38,0.074,372.5
45458,20.87,63.48,0.073,342.4
45459,20.74,63.88,0.074,276.1
45460,20.77,64.24,0.075,237.7
45461,20.63,64.98,0.073,180.2
45462,20.51,65.94,0.072,181.2
45463,20.45,66.34,0.073,172.4
45464,20.44,66.21,0.073,149.2
45465,20.3,66.94,0.069,114.2
45466,20.19,67.58,0.074,80.9
45467,20.04,68.05,0.073,48.85
45468,19.82,68.05,0.073,20.53
45469,19.74,67.88,0.074,6.842
45470,19.58,66.94,0.075,2.052
45471,19.52,65.81,0.076,0.483
45472,19.49,65.71,0.076,0.102
45473,19.37,65.48,0.075,0.069
45474,19.29,65.31,0.073,0.084
45475,19.16,65.14,0.073,0.077
45476,18.98,65.31,0.072,0.095
45477,18.87,65.31,0.073,0.106
45478,18.77,65.31,0.073,0.08
45479,18.74,65.01,0.075,0.08
45480,18.74,64.34,0.072,0.084
45481,18.71,64.91,0.073,0.091
45482,18.59,65.91,0.075,0.08
45483,18.58,65.84,0.075,0.059
45484,18.47,66.51,0.075,0.077
45485,18.27,67.31,0.073,0.091
45486,18.33,67.18,0.074,0.066
45487,18.26,67.78,0.073,0.073
45488,18.14,68.01,0.072,0.084
45489,18.16,68.41,0.071,0.099
45490,18.18,69.15,0.071,0.066
45491,18.16,70.3,0.071,0.066
45492,18.16,70.7,0.07,0.091
45493,18.23,70.3,0.071,0.048
45494,18.38,69.11,0.072,0.084
45495,18.47,68.71,0.073,0.069
45496,18.52,68.21,0.07,0.062
45497,18.43,68.65,0.072,0.073
45498,18.3,69.08,0.071,0.055
45499,18.27,69.01,0.073,0.051
45500,18.29,69.11,0.072,0.062
45501,18.42,67.98,0.075,0.062
45502,18.42,67.58,0.074,0.066
45503,18.48,66.91,0.073,0.055
45504,18.43,67.24,0.072,0.066
45505,18.43,67.31,0.073,0.044
45506,18.45,67.18,0.072,0.044
45507,18.45,66.68,0.073,0.069
45508,18.5,66.31,0.071,0.062
45509,18.39,67.38,0.068,0.037
45510,18.34,67.81,0.071,0.055
45511,18.27,68.45,0.068,0.077
45512,18.33,68.48,0.069,0.062
45513,18.29,68.45,0.07,0.062
45514,18.41,67.48,0.069,0.066
45515,18.37,67.81,0.068,0.062
45516,18.23,68.21,0.07,0.066
45517,18.22,68.08,0.071,0.062
45518,18.27,68.01,0.07,0.062
45519,18.35,67.91,0.071,0.066
45520,18.27,68.85,0.07,0.059
45521,18.25,70.9,0.069,0.062
45522,18.12,72.8,0.069,0.059
45523,17.97,74.2,0.07,0.037
45524,17.94,74.6,0.069,0.051
45525,17.93,74.6,0.071,0.044
45526,17.9,74.0,0.069,0.059
45527,17.89,73.0,0.07,0.055
45528,17.88,72.6,0.07,0.055
45529,17.95,71.6,0.07,0.062
45530,17.96,70.7,0.071,0.033
45531,17.97,70.9,0.069,0.044
45532,17.98,70.9,0.069,0.059
45533,17.99,70.6,0.07,0.091
45534,18.03,70.5,0.07,0.037
45535,18.03,70.6,0.071,0.077
45536,18.07,70.4,0.07,0.059
45537,18.19,69.91,0.07,0.048
45538,18.31,69.75,0.07,0.044
45539,18.5,69.05,0.071,0.051
45540,18.6,69.05,0.07,0.059
45541,18.65,69.08,0.071,0.066
45542,18.64,69.05,0.068,0.077
45543,18.62,68.98,0.069,0.073
45544,18.75,67.85,0.072,0.044
45545,18.93,64.48,0.074,0.08
45546,18.87,63.38,0.07,0.055
45547,18.72,63.74,0.073,0.055
45548,18.74,63.51,0.069,0.08
45549,18.72,63.71,0.072,0.285
45550,18.67,63.38,0.069,1.21
45551,18.68,63.14,0.07,4.055
45552,18.72,62.31,0.074,7.77
45553,18.65,62.14,0.073,15.24
45554,18.66,61.77,0.075,39.79
45555,18.7,62.01,0.073,68.02
45556,18.53,63.78,0.07,105.0
45557,18.73,63.54,0.072,129.1
45558,19.02,61.57,0.072,160.1
45559,19.06,61.77,0.07,200.3
45560,19.33,61.24,0.072,215.8
45561,19.83,59.07,0.073,244.1
45562,19.85,58.64,0.074,271.5
45563,19.94,58.47,0.072,300.9
45564,20.16,57.1,0.072,321.8
45565,20.36,56.7,0.074,344.5
45566,20.59,55.37,0.074,365.8
45567,20.68,54.37,0.071,387.2
45568,20.8,54.27,0.073,406.0
45569,20.97,53.67,0.075,427.5
45570,20.99,53.24,0.073,443.1
45571,21.11,53.5,0.075,459.8
45572,21.26,54.54,0.073,475.0
45573,21.28,55.0,0.073,492.0
45574,21.23,58.01,0.073,502.7
45575,21.09,59.17,0.069,512.4
45576,20.92,59.84,0.072,522.4
45577,21.0,60.11,0.072,529.3
45578,20.97,61.07,0.072,533.3
45579,20.95,61.01,0.073,544.2
45580,20.94,61.14,0.073,545.4
45581,20.96,60.11,0.073,547.1
45582,21.09,59.94,0.073,544.9
45583,21.02,59.47,0.071,539.3
45584,20.99,59.44,0.07,533.9
45585,20.95,59.14,0.071,524.8
45586,21.06,59.64,0.071,520.5
45587,20.88,59.77,0.07,513.4
45588,21.03,60.37,0.073,503.8
45589,21.14,58.41,0.071,493.1
45590,21.08,57.14,0.069,481.1
45591,21.1,57.4,0.07,466.6
45592,21.02,56.47,0.071,455.4
45593,20.83,58.71,0.071,438.0
45594,20.63,59.07,0.073,421.1
45595,20.52,59.31,0.072,405.0
45596,20.46,60.54,0.073,383.0
45597,20.44,58.71,0.072,360.9
45598,20.39,58.47,0.072,338.2
45599,20.51,58.04,0.07,315.7
45600,20.45,59.34,0.072,290.9
45601,20.37,59.24,0.072,266.2
45602,20.33,57.0,0.07,240.3
45603,20.35,56.44,0.076,216.7
45604,20.46,56.47,0.074,192.2
45605,20.46,56.34,0.074,167.2
45606,20.41,58.27,0.073,146.6
45607,20.36,60.21,0.073,121.5
45608,20.26,61.27,0.074,99.3
45609,20.2,62.74,0.075,80.0
45610,20.16,62.98,0.072,57.98
45611,20.04,63.51,0.07,34.99
45612,19.9,64.54,0.073,15.03
45613,19.81,65.88,0.074,5.95
45614,19.73,66.38,0.072,1.872
45615,19.69,66.41,0.07,0.413
45616,19.61,66.48,0.072,0.077
45617,19.57,66.61,0.072,0.08
45618,19.51,66.98,0.071,0.088
45619,19.49,67.11,0.072,0.077
45620,19.5,67.01,0.07,0.095
45621,19.45,67.11,0.072,0.124
45622,19.48,67.11,0.073,0.113
45623,19.59,66.71,0.07,0.095
45624,19.63,66.98,0.07,0.077
45625,19.6,67.65,0.073,0.059
45626,19.6,68.28,0.069,0.08
45627,19.59,68.51,0.069,0.073
45628,19.58,68.61,0.071,0.088
45629,19.57,68.68,0.072,0.069
45630,19.54,69.01,0.074,0.08
45631,19.56,69.61,0.073,0.08
45632,19.55,70.5,0.07,0.051
45633,19.51,70.7,0.07,0.073
45634,19.53,71.1,0.073,0.069
45635,19.54,71.5,0.073,0.073
45636,19.58,72.5,0.07,0.062
45637,19.52,72.6,0.071,0.04
45638,19.53,71.2,0.071,0.044
45639,19.58,70.0,0.07,0.062
45640,19.59,69.51,0.074,0.062
45641,19.61,70.1,0.069,0.077
45642,19.62,70.8,0.069,0.069
45643,19.59,71.1,0.075,0.059
45644,19.58,72.1,0.071,0.044
45645,19.64,74.1,0.069,0.055
45646,19.51,75.5,0.071,0.062
45647,19.49,76.6,0.068,0.069
45648,19.44,76.8,0.069,0.055
45649,19.36,76.3,0.072,0.055
45650,19.43,74.9,0.073,0.055
45651,19.42,74.9,0.073,0.066
45652,19.4,74.7,0.071,0.044
45653,19.39,74.1,0.069,0.084
45654,19.4,73.3,0.072,0.048
45655,19.34,72.7,0.07,0.062
45656,19.33,71.6,0.073,0.055
45657,19.32,72.7,0.068,0.066
45658,19.29,74.2,0.072,0.066
45659,19.27,74.8,0.071,0.044
45660,19.23,75.0,0.073,0.062
45661,19.2,74.9,0.07,0.059
45662,19.16,73.9,0.069,0.059
45663,19.12,72.7,0.07,0.073
45664,19.06,72.9,0.073,0.055
45665,18.94,73.4,0.073,0.091
45666,18.82,73.5,0.071,0.055
45667,18.75,73.6,0.07,0.066
45668,18.69,74.0,0.07,0.08
45669,18.54,74.2,0.068,0.059
45670,18.38,74.9,0.07,0.048
45671,18.2,75.3,0.069,0.055
45672,18.18,75.2,0.069,0.044
45673,18.22,74.3,0.07,0.055
45674,18.14,74.3,0.071,0.044
45675,17.97,75.3,0.07,0.051
45676,17.84,75.7,0.067,0.069
45677,17.78,75.8,0.066,0.062
45678,17.76,75.7,0.068,0.04
45679,17.65,75.7,0.073,0.062
45680,17.2,76.5,0.072,0.04
45681,17.03,77.3,0.074,0.048
45682,17.07,78.2,0.072,0.048
45683,16.93,78.5,0.072,0.04
45684,16.5,78.9,0.075,0.051
45685,16.36,79.5,0.071,0.069
45686,16.43,80.0,0.071,0.048
45687,16.77,79.8,0.069,0.026
45688,16.59,78.2,0.073,0.062
45689,16.26,80.0,0.072,0.033
45690,15.91,79.9,0.073,0.044
45691,16.06,80.6,0.074,0.077
45692,15.78,80.9,0.072,0.037
45693,15.7,81.1,0.073,0.223
45694,15.52,81.3,0.075,1.075
45695,15.52,81.5,0.073,3.105
45696,15.52,81.8,0.072,5.167
45697,15.58,82.0,0.072,6.838
45698,15.73,82.1,0.07,14.32
45699,15.89,82.1,0.073,19.41
45700,16.2,82.7,0.074,29.09
45701,16.19,82.8,0.077,42.09
45702,16.59,83.4,0.065,54.66
45703,17.15,83.0,0.069,65.62
45704,17.42,81.6,0.067,63.55
45705,17.62,80.5,0.071,187.5
45706,18.02,79.7,0.069,251.1
45707,18.5,77.8,0.069,274.8
45708,18.95,75.5,0.07,298.5
45709,19.24,73.4,0.073,323.1
45710,19.56,71.9,0.072,351.5
45711,19.77,69.55,0.07,369.9
45712,20.04,66.61,0.073,391.3
45713,20.16,64.41,0.076,413.6
45714,20.44,63.81,0.073,442.4
45715,20.53,63.18,0.073,449.0
45716,20.6,62.24,0.076,466.1
45717,20.7,61.77,0.071,483.6
45718,20.75,62.17,0.072,491.8
45719,20.82,61.67,0.072,498.2
45720,20.87,61.31,0.071,504.2
45721,20.69,61.24,0.069,506.3
45722,20.87,61.74,0.071,517.9
45723,21.04,61.31,0.07,522.1
45724,20.95,61.77,0.068,525.7
45725,21.06,61.87,0.069,526.5
45726,21.0,60.94,0.069,528.7
45727,20.96,61.51,0.069,525.1
45728,20.99,61.01,0.069,520.5
45729,21.05,60.57,0.072,514.0
45730,21.11,60.14,0.072,509.8
45731,21.23,59.91,0.071,503.8
45732,21.32,60.47,0.07,492.8
45733,21.21,59.94,0.071,472.2
45734,21.22,60.01,0.07,423.0
45735,21.05,60.44,0.073,417.7
45736,20.99,60.87,0.071,423.8
45737,21.07,60.84,0.07,424.9
45738,21.09,61.37,0.07,404.4
